Date,day_of_week,is_weekend,festival,aqi,temperature_c,accident_count,patient_count,bed_count,advisory,most_required_med_category,staff_required_total,staff_required_details,Antibiotic,Analgesic,Antipyretic,Respiratory,Cardiovascular,Diabetes,Gastrointestinal,Anti-allergic,ORS,PPE
2024-08-25,6,1,None,120,26,23,133,163,Normal,PPE,32,"{""nurses"":17,""doctors"":7,""support"":8}",34,63,15,16,4,3,4,1,1,110
2024-08-26,0,0,None,124,26,18,182,171,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",50,48,24,22,2,9,5,7,9,156
2024-08-27,1,0,None,92,26,25,179,172,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",48,53,21,23,8,7,14,10,6,153
2024-08-28,2,0,None,53,27,23,187,198,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",44,64,35,14,8,8,9,1,7,168
2024-08-29,3,0,GaneshChaturthi,154,28,46,290,228,Normal,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",78,125,35,24,9,10,13,7,20,233
2024-08-30,4,0,GaneshChaturthi,219,27,40,247,260,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",72,93,32,36,3,10,7,5,7,225
2024-08-31,5,1,GaneshChaturthi,294,27,46,240,282,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",60,72,22,36,10,10,10,11,14,207
2024-09-01,6,1,GaneshChaturthi,122,27,46,295,270,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",85,109,28,37,6,14,8,2,8,275
2024-09-02,0,0,GaneshChaturthi,122,26,54,275,285,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",95,128,32,25,4,17,22,6,16,253
2024-09-03,1,0,GaneshChaturthi,114,26,48,285,307,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",90,115,34,26,2,7,21,3,9,247
2024-09-04,2,0,None,90,26,18,192,263,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",44,56,20,20,7,5,6,3,10,161
2024-09-05,3,0,None,89,26,18,149,218,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",36,42,25,18,4,9,9,2,12,129
2024-09-06,4,0,None,90,27,23,138,174,Normal,PPE,33,"{""nurses"":18,""doctors"":7,""support"":8}",41,53,20,21,6,3,5,2,5,131
2024-09-07,5,1,None,161,26,18,228,189,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",47,59,35,24,4,12,8,5,10,199
2024-09-08,6,1,None,67,27,15,142,180,Normal,PPE,34,"{""nurses"":18,""doctors"":8,""support"":8}",28,40,14,18,3,7,10,1,5,118
2024-09-09,0,0,None,68,27,20,125,177,Normal,PPE,31,"{""nurses"":16,""doctors"":7,""support"":8}",32,35,11,13,5,4,9,2,6,109
2024-09-10,1,0,None,93,27,14,173,157,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",43,35,22,19,6,9,11,3,11,145
2024-09-11,2,0,None,125,26,17,199,171,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",41,58,22,24,7,7,9,0,12,169
2024-09-12,3,0,None,88,26,21,207,200,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",53,66,31,20,2,12,18,2,18,173
2024-09-13,4,0,None,52,26,13,136,189,Normal,PPE,32,"{""nurses"":17,""doctors"":7,""support"":8}",26,31,12,11,6,6,5,2,9,139
2024-09-14,5,1,None,96,25,28,225,198,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",54,72,24,12,7,11,11,2,18,224
2024-09-15,6,1,None,58,25,24,169,190,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",43,56,16,19,8,9,8,6,13,165
2024-09-16,0,0,None,138,26,17,171,194,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",39,60,20,15,7,3,7,3,14,170
2024-09-17,1,0,None,116,26,21,167,173,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",29,45,16,20,4,7,12,5,3,140
2024-09-18,2,0,None,66,26,25,194,189,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",53,64,30,14,12,4,6,4,12,163
2024-09-19,3,0,None,61,27,18,190,190,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",48,44,18,14,5,7,9,3,9,162
2024-09-20,4,0,None,97,26,28,208,203,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",62,76,24,21,2,12,9,4,12,178
2024-09-21,5,1,None,96,27,26,197,219,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",51,56,32,22,8,9,8,4,12,171
2024-09-22,6,1,None,99,28,29,233,219,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",54,88,34,30,9,14,11,5,10,194
2024-09-23,0,0,None,78,28,16,204,227,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",41,53,24,17,5,8,6,4,10,169
2024-09-24,1,0,None,112,26,17,169,222,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",42,54,15,18,4,9,12,3,6,169
2024-09-25,2,0,None,85,26,16,170,187,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",23,36,25,20,3,7,11,4,11,146
2024-09-26,3,0,Navratri,87,26,20,217,195,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",43,73,28,12,3,12,15,4,7,183
2024-09-27,4,0,Navratri,81,26,24,181,199,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",50,72,18,19,2,9,12,3,8,139
2024-09-28,5,1,Navratri,79,27,14,210,221,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",33,50,19,19,7,8,15,5,13,173
2024-09-29,6,1,Navratri,83,27,27,195,203,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",44,70,27,16,9,6,5,6,11,154
2024-09-30,0,0,Navratri,95,27,18,176,210,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",44,49,20,11,2,10,12,3,7,147
2024-10-01,1,0,None,147,28,23,200,198,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",49,64,32,25,5,9,16,7,10,176
2024-10-02,2,0,Navratri,271,28,11,205,210,Air Quality Alert: masks recommended; increase respiratory stock,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",33,65,28,28,12,6,9,5,7,153
2024-10-03,3,0,Navratri,141,28,18,213,224,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",44,67,25,25,5,6,16,1,14,193
2024-10-04,4,0,None,304,27,16,245,229,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",56,64,32,32,8,7,12,9,16,206
2024-10-05,5,1,None,172,27,23,214,232,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",62,52,22,37,5,9,7,5,11,183
2024-10-06,6,1,None,152,27,12,166,228,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",32,41,15,11,3,4,3,1,5,113
2024-10-07,0,0,None,118,28,18,159,190,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",43,47,24,17,9,9,9,4,10,145
2024-10-08,1,0,None,229,28,26,238,205,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",44,66,28,43,5,8,10,10,9,220
2024-10-09,2,0,None,354,27,19,267,228,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",69,62,33,54,9,8,11,6,11,199
2024-10-10,3,0,None,230,27,22,221,265,Air Quality Alert: masks recommended; increase respiratory stock,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",40,54,39,28,6,7,17,0,9,193
2024-10-11,4,0,None,232,28,19,185,237,Air Quality Alert: masks recommended; increase respiratory stock,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",48,50,27,29,5,10,13,8,11,168
2024-10-12,5,1,None,240,28,23,245,236,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",46,70,31,37,8,13,15,10,12,211
2024-10-13,6,1,None,209,28,22,272,252,Air Quality Alert: masks recommended; increase respiratory stock,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",67,54,32,39,10,7,15,5,16,237
2024-10-14,0,0,None,158,27,21,259,280,Normal,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",38,82,35,39,7,7,19,4,10,267
2024-10-15,1,0,None,200,27,25,256,282,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",68,74,32,24,9,14,27,9,20,214
2024-10-16,2,0,None,71,27,20,204,260,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",52,47,22,22,5,6,9,4,13,157
2024-10-17,3,0,None,143,27,14,220,233,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",46,50,33,19,6,14,14,1,5,172
2024-10-18,4,0,None,207,28,16,220,236,Air Quality Alert: masks recommended; increase respiratory stock,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",41,56,22,26,8,6,12,6,11,193
2024-10-19,5,1,None,256,26,22,274,258,Air Quality Alert: masks recommended; increase respiratory stock,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",54,69,31,40,11,10,13,10,14,211
2024-10-20,6,1,None,212,26,12,256,263,Air Quality Alert: masks recommended; increase respiratory stock,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",56,51,29,29,6,12,20,4,15,193
2024-10-21,0,0,None,142,27,15,174,244,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",34,68,19,27,11,5,9,2,6,153
2024-10-22,1,0,None,212,27,21,213,228,Air Quality Alert: masks recommended; increase respiratory stock,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",42,44,25,20,2,7,6,3,19,176
2024-10-23,2,0,None,207,27,20,192,203,Air Quality Alert: masks recommended; increase respiratory stock,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",25,54,23,15,5,11,14,1,9,178
2024-10-24,3,0,None,291,28,27,231,228,Air Quality Alert: masks recommended; increase respiratory stock,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",53,83,31,36,8,7,22,6,7,196
2024-10-25,4,0,None,274,27,19,210,218,Air Quality Alert: masks recommended; increase respiratory stock,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",45,77,28,17,6,5,17,6,11,168
2024-10-26,5,1,None,88,27,19,193,224,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",40,47,21,19,4,6,10,5,8,146
2024-10-27,6,1,None,156,27,16,223,219,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",34,51,31,25,5,12,12,5,7,184
2024-10-28,0,0,None,83,27,17,208,221,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",49,52,19,21,6,7,12,6,9,182
2024-10-29,1,0,None,207,28,21,260,244,Air Quality Alert: masks recommended; increase respiratory stock,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",59,84,38,35,5,8,8,2,11,198
2024-10-30,2,0,None,194,28,17,172,224,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",39,56,24,20,5,6,16,4,9,172
2024-10-31,3,0,None,307,28,111,404,289,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,86,"{""nurses"":51,""doctors"":21,""support"":14}",108,213,43,56,10,11,21,7,21,372
2024-11-01,4,0,None,125,28,20,262,296,Normal,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",71,61,32,26,11,13,14,5,8,224
2024-11-02,5,1,None,239,28,25,237,326,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",55,64,27,36,3,8,15,6,8,231
2024-11-03,6,1,Diwali,377,28,37,402,325,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,86,"{""nurses"":51,""doctors"":21,""support"":14}",72,111,48,73,11,11,18,8,22,335
2024-11-04,0,0,Diwali,434,28,35,469,393,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,98,"{""nurses"":59,""doctors"":24,""support"":15}",102,147,64,79,20,18,26,15,12,416
2024-11-05,1,0,Diwali,163,28,45,401,446,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,86,"{""nurses"":51,""doctors"":21,""support"":14}",89,129,58,55,11,18,20,10,22,327
2024-11-06,2,0,None,235,28,21,224,383,Air Quality Alert: masks recommended; increase respiratory stock,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",36,79,19,24,11,9,15,4,13,194
2024-11-07,3,0,None,200,28,19,217,297,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",56,66,19,26,8,7,15,5,10,166
2024-11-08,4,0,None,263,28,16,210,223,Air Quality Alert: masks recommended; increase respiratory stock,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",41,64,23,35,5,4,10,7,11,172
2024-11-09,5,1,None,172,28,22,252,234,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",53,65,24,36,9,14,18,5,11,217
2024-11-10,6,1,None,147,28,12,243,253,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",53,55,23,24,4,9,15,3,11,191
2024-11-11,0,0,OtherFestival,122,28,41,269,274,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",65,90,41,18,8,11,14,3,17,244
2024-11-12,1,0,OtherFestival,50,28,37,285,282,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",61,80,29,31,8,15,19,6,12,250
2024-11-13,2,0,None,171,29,11,194,267,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",41,54,28,16,8,3,9,6,10,156
2024-11-14,3,0,None,274,29,25,210,248,Air Quality Alert: masks recommended; increase respiratory stock,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",44,63,26,17,7,14,9,8,7,202
2024-11-15,4,0,None,316,29,16,267,237,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",51,74,38,37,4,10,17,1,14,198
2024-11-16,5,1,None,130,29,24,284,273,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",63,76,33,34,8,10,16,5,14,232
2024-11-17,6,1,None,165,30,18,248,281,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",59,64,30,34,6,18,9,3,8,210
2024-11-18,0,0,None,162,29,16,287,288,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",48,79,52,40,12,13,18,4,13,228
2024-11-19,1,0,None,214,28,30,264,279,Air Quality Alert: masks recommended; increase respiratory stock,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",61,75,27,29,6,8,12,5,11,231
2024-11-20,2,0,None,148,27,20,269,283,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",71,81,35,31,5,5,13,9,15,244
2024-11-21,3,0,None,228,27,18,282,291,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",58,83,43,44,4,10,14,7,13,237
2024-11-22,4,0,None,206,27,23,256,283,Air Quality Alert: masks recommended; increase respiratory stock,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",59,78,27,24,11,9,10,6,12,208
2024-11-23,5,1,None,146,27,25,303,299,Normal,PPE,66,"{""nurses"":38,""doctors"":16,""support"":12}",71,82,37,31,9,12,26,12,11,282
2024-11-24,6,1,None,172,27,19,267,287,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",47,65,43,28,8,12,10,4,14,232
2024-11-25,0,0,None,307,27,22,326,312,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",70,84,46,48,14,9,20,5,13,236
2024-11-26,1,0,None,344,26,17,374,346,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,79,"{""nurses"":47,""doctors"":19,""support"":13}",74,89,53,56,8,19,20,10,19,271
2024-11-27,2,0,None,202,26,26,230,330,Air Quality Alert: masks recommended; increase respiratory stock,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",52,82,29,23,8,9,16,5,15,189
2024-11-28,3,0,None,402,26,10,281,316,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",61,82,28,49,14,13,19,9,10,240
2024-11-29,4,0,None,213,25,15,279,282,Air Quality Alert: masks recommended; increase respiratory stock,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",42,73,43,36,9,6,13,6,13,223
2024-11-30,5,1,None,152,25,21,253,281,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",67,66,30,36,8,10,8,8,20,204
2024-12-01,6,1,None,202,26,26,330,310,Air Quality Alert: masks recommended; increase respiratory stock,PPE,71,"{""nurses"":42,""doctors"":17,""support"":12}",63,93,36,39,6,18,20,6,18,286
2024-12-02,0,0,None,211,28,21,344,321,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,73,"{""nurses"":43,""doctors"":18,""support"":12}",61,85,46,32,12,16,16,9,24,312
2024-12-03,1,0,None,60,29,12,299,347,Normal,PPE,64,"{""nurses"":38,""doctors"":15,""support"":11}",64,57,44,29,7,11,13,5,18,258
2024-12-04,2,0,None,60,30,14,237,310,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",54,53,31,25,4,11,16,4,18,211
2024-12-05,3,0,None,210,29,13,283,289,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",63,65,29,31,9,16,17,4,13,236
2024-12-06,4,0,None,253,29,19,367,315,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,78,"{""nurses"":46,""doctors"":19,""support"":13}",75,101,33,57,17,19,12,7,17,320
2024-12-07,5,1,None,205,28,27,329,343,Air Quality Alert: masks recommended; increase respiratory stock,PPE,71,"{""nurses"":42,""doctors"":17,""support"":12}",86,92,39,42,6,15,11,10,15,294
2024-12-08,6,1,None,136,26,20,301,356,Normal,PPE,66,"{""nurses"":38,""doctors"":16,""support"":12}",53,82,37,35,9,13,19,6,18,280
2024-12-09,0,0,None,205,25,23,228,300,Air Quality Alert: masks recommended; increase respiratory stock,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",38,64,20,25,6,9,11,7,14,181
2024-12-10,1,0,None,246,25,22,258,278,Air Quality Alert: masks recommended; increase respiratory stock,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",60,50,28,25,13,8,18,5,12,236
2024-12-11,2,0,None,168,26,22,221,246,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",48,50,27,14,9,10,10,6,12,193
2024-12-12,3,0,None,118,26,19,299,278,Normal,PPE,64,"{""nurses"":38,""doctors"":15,""support"":11}",58,81,40,36,9,10,15,5,14,256
2024-12-13,4,0,None,506,26,23,285,280,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",70,86,33,58,10,14,23,7,10,214
2024-12-14,5,1,None,135,26,21,293,306,Normal,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",67,87,47,38,12,4,21,6,14,247
2024-12-15,6,1,None,252,26,22,289,299,Air Quality Alert: masks recommended; increase respiratory stock,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",52,84,38,35,8,8,13,7,16,230
2024-12-16,0,0,None,196,25,20,342,319,Normal,PPE,73,"{""nurses"":43,""doctors"":18,""support"":12}",67,82,55,35,12,23,17,10,21,279
2024-12-17,1,0,None,268,24,23,235,300,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",49,73,31,22,7,10,13,3,18,175
2024-12-18,2,0,None,153,24,22,275,307,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",66,82,32,18,16,18,16,4,15,268
2024-12-19,3,0,None,198,24,26,248,268,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",64,63,35,33,13,10,12,5,8,211
2024-12-20,4,0,None,174,23,22,285,284,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",55,71,42,26,7,8,24,3,13,230
2024-12-21,5,1,None,74,24,18,285,296,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",81,75,31,29,11,14,12,4,22,244
2024-12-22,6,1,None,262,24,20,315,319,Air Quality Alert: masks recommended; increase respiratory stock,PPE,68,"{""nurses"":40,""doctors"":16,""support"":12}",66,78,34,37,9,14,19,2,15,251
2024-12-23,0,0,None,157,24,21,300,319,Normal,PPE,64,"{""nurses"":38,""doctors"":15,""support"":11}",62,85,41,34,8,15,19,4,16,241
2024-12-24,1,0,None,146,24,11,218,295,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",52,61,28,29,7,9,8,5,7,174
2024-12-25,2,0,Christmas,138,24,25,302,286,Normal,PPE,66,"{""nurses"":38,""doctors"":16,""support"":12}",67,75,29,42,15,10,15,12,19,254
2024-12-26,3,0,None,60,25,17,274,274,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",56,85,33,35,11,10,23,1,12,237
2024-12-27,4,0,None,277,25,21,253,292,Air Quality Alert: masks recommended; increase respiratory stock,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",42,74,22,37,8,12,17,7,11,200
2024-12-28,5,1,None,224,25,20,352,317,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,75,"{""nurses"":44,""doctors"":18,""support"":13}",84,94,44,40,11,12,17,8,18,283
2024-12-29,6,1,None,276,26,24,373,345,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,79,"{""nurses"":47,""doctors"":19,""support"":13}",82,116,48,54,8,13,21,7,24,280
2024-12-30,0,0,None,267,27,24,265,353,Air Quality Alert: masks recommended; increase respiratory stock,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",61,77,26,41,10,9,16,6,13,229
2024-12-31,1,0,None,211,27,17,326,339,Air Quality Alert: masks recommended; increase respiratory stock,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",75,84,36,36,12,5,19,18,16,279
